,Negative,Neutral,Positive
Montiamo in macchina e usciamo dal parcheggio del Brick‘s.,0.0005844373954460025,0.9965925812721252,0.0028229907620698214
"«Sei sempre sulle nuvole, Allie...» ridacchia, lanciandomi un‘occhiata divertita.",0.0006417194381356239,0.6050014495849609,0.39435672760009766
Rido a mia volta mentre nervosamente batto un piede.,0.3891872763633728,0.5537503361701965,0.057062387466430664
"«Come va con Caleb?» chiede poi, cogliendomi di sorpresa.",0.0003246014239266515,0.9978057742118835,0.0018696398474276066
"Nonostante mi sia un pò ripresa da quanto successo, ancora non me la sento di tirare fuori l‘argomento e vorrei tanto che Den non me lo avesse chiesto, ma le sue sono buone intenzioni e sono più che certa che me lo abbia chiesto per confortarmi.",0.000288305280264467,0.0025509244296699762,0.997160792350769
«Non mi parla e...,0.000817122810985893,0.9974731802940369,0.0017096460796892643
basta.,0.0007476657629013062,0.9372743368148804,0.061977967619895935
Certe volte fa anche finta di non vedermi.,0.7604514956474304,0.23696312308311462,0.0025854595005512238
"» mormoro, mentre i miei occhi vanno involontariamente fuori dal finestrino.",0.011309084482491016,0.9830808043479919,0.0056100646033883095
"«Oh...» dice solamente, non aggiungendo altro.",0.0007980017689988017,0.9962435960769653,0.0029585077427327633
Decido di non raccontargli di quanto successo questa mattina per il semplice motivo che voglio che questa conversazione finisca al più presto.,0.8063932061195374,0.18774265050888062,0.005864100996404886
"Una volta arrivati a casa, Den si ferma e io lo saluto, ma prima che esca appoggia una mano sulla mia coscia.",0.00086923164781183,0.7473734021186829,0.25175741314888
"Si avvicina pericolosamente al mio viso, facendomi immobilizzare.",0.9543321132659912,0.04362374544143677,0.002044095890596509
"«Allie, io...» sussurra, mentre i suoi occhi sono fissi sulle mie labbra.",0.00046137190656736493,0.9846952557563782,0.014843405224382877
"I miei, invece, sono spalancati.",0.004654039163142443,0.7656635046005249,0.22968243062496185
Il mio corpo non risponde ai comandi che il cervello invia e il mio cuore batte all‘impazzata nella gabbia toracica.,0.9392688274383545,0.060054611414670944,0.0006765592261217535
"«Niente. Perdonami.» si ritrae dopo qualche interminabile secondo, girandosi dall‘altra parte per nascondere l‘imbarazzo.",0.8443461060523987,0.15489114820957184,0.0007627863087691367
Io scendo dalla macchina senza salutarlo nuovamente e ancora scioccata apro la porta di casa ed entro.,0.8277536630630493,0.13386470079421997,0.038381561636924744
Cosa voleva dire Den?,0.0005418607615865767,0.9984292387962341,0.0010288822231814265
"Perché voleva baciarmi e perché si è allontanato, come scottato dalla mia presenza?",0.2765020728111267,0.7229457497596741,0.0005521856946870685
"Decido di non pormi ulteriori domande, dato che la mia testa è abbastanza disordinata in questo periodo, e dopo aver infilato il pigiama mi butto sotto alle coperte, cercando di cancellare dalla mia mente due occhi neri come la pece che mi fissano e il rimbombo dell‘armadietto che si ammacca alle mie spalle.",0.9950761198997498,0.004689208697527647,0.00023467338178306818
La mattina seguente mi sveglio e mi preparo per andare a scuola.,0.0016215157229453325,0.9542600512504578,0.0441184937953949
Il tragitto verso la EastSide lo passo insieme a Lydia che mi ha chiesto di accompagnarla.,0.0005525248125195503,0.9748514294624329,0.02459612861275673
"Mentre camminiamo, le racconto quanto successo con Den ieri sera.",0.0002307122922502458,0.9840937256813049,0.015675462782382965
«Intendi il Den che penso io?» mi dice.,0.0003934910928364843,0.9978299736976624,0.0017765752272680402
"«Sì.» «Oh mio Dio, non posso crederci.",0.01503542996942997,0.5554211735725403,0.4295434355735779
"Secondo me non ti ha baciata perché sa che questo non è il momento giusto, dato che il tuo cuore è nelle mani di Evans.» dice, mettendo un dito sotto al mento e assumendo un‘aria pensierosa.",0.5848941206932068,0.4077635705471039,0.007342329248785973
«E a proposito di Caleb...,0.0002712894056458026,0.997848629951477,0.0018800388788804412
ieri era sul punto di baciarmi.» dico.,0.002125947969034314,0.9720994830131531,0.02577449195086956
"«Ragazza mia, sei una calamita umana!» esclama, dandomi una leggera gomitata sul fianco.",0.01923590712249279,0.9774572849273682,0.0033067658077925444
Entro titubante nella grande casa guidata da Lydia.,0.005090322345495224,0.4908040761947632,0.5041056275367737
"È il solito scenario di una festa, gente che balla, chi si bacia, ci va ad appartarsi e chi è già collassato a terra.",0.002521731425076723,0.9854921698570251,0.011986159719526768
Mi schiaffeggio mentalmente per aver accettato di venire all‘ennesima festa mentre evito un ragazzo che mi è appena caduto ai piedi.,0.8763870596885681,0.12079224735498428,0.0028206687420606613
"«Ragazze.» ci accoglie Trevor, allargando leggermente le braccia.",0.00025539970374666154,0.9961256384849548,0.0036189996171742678
"Lydia sembra perdere lo sguardo tra la folla, cercando gli occhi che desidera.",0.016482310369610786,0.955115020275116,0.028402702882885933
Io saluto Trevor e mi siedo sul divano dove si trova già il loro gruppo.,0.00033314921893179417,0.7989270687103271,0.2007397562265396
Ci sono proprio tutti:,0.0006024624453857541,0.32719045877456665,0.6722070574760437
"Bryan, Liam e anche Ronnie.",0.0006750159082002938,0.9897241592407227,0.009600861929357052
Manca solo Caleb e non so se esserne sollevata o triste.,0.9890998005867004,0.010151565074920654,0.000748612976167351
«Vuoi da bere?» mi chiede Liam.,0.0005446781869977713,0.9974936246871948,0.001961693400517106
"«No, grazie.» rifiuto cortesemente mentre mi sistemo meglio accanto a Trevor.",0.5674015283584595,0.42676374316215515,0.005834625102579594
"Lui appoggia il braccio sullo schienale alle mie spalle e si distende meglio, mentre porta alla bocca la sua birra.",0.0003261956153437495,0.07341288030147552,0.9262609481811523
Indossa una semplice camicia bianca e un paio di jeans strappati sulle ginocchia.,0.18019536137580872,0.8118562698364258,0.007948308251798153
"«Cosa facciamo?» chiede Bryan, facendomi distogliere lo sguardo da Trevor.",0.00035567933809943497,0.9983702301979065,0.001274085370823741
«Non saprei.» dice Liam.,0.0010835373541340232,0.9979164004325867,0.0010000871261581779
"«Obbligo o verità?» se ne esce Ronnie, alzando un pò la voce a causa della musica troppo alta.",0.001390774385072291,0.9971997737884521,0.001409535645507276
Non c‘è gioco più banale.,0.019973967224359512,0.3092009127140045,0.6708250641822815
"Gli altri accettano mentre io decido di non partecipare, guardandomi intorno e notando che Lydia non è più nei paraggi.",0.0764574483036995,0.9205424785614014,0.00300006614997983
"«Perché non giochi, Allie?» mi chiede Liam, un pò brillo.",0.0024842487182468176,0.9944294691085815,0.003086347598582506
"«Perché è una fifona.» mi sfida Ronnie, guardandomi dritta dritta negli occhi.",0.004487067461013794,0.9928910732269287,0.002621884923428297
La mia mano si chiude in un pugno e cerco con tutta me stessa di non rispondere male e alzarmi per tirarle i capelli.,0.03638763353228569,0.7587898373603821,0.2048225700855255
"«Va bene, gioco anch‘io.» dico infine.",0.0003880984440911561,0.9287460446357727,0.07086586207151413
Le prime domande e i primi obblighi sono abbastanza semplici e quasi senza divertimento.,0.0010692793875932693,0.01330845057964325,0.985622227191925
"Per ora Trevor ci ha detto che una volta ha vomitato nel cortile dei vicini mentre Liam si è dovuto alzare per baciare una ragazza ubriaca che lo stuzzicava già da un pò.«Tocca ad Allie.» dice Bryan, sistemando la gamba sull‘altro ginocchio.",0.013651866465806961,0.9847514033317566,0.0015967751387506723
«Verità.»,0.0008489664760418236,0.9960988759994507,0.003052028128877282
Tutti gli occhi vanno verso Ronnie che mi guarda con gli occhi colmi di cattiveria.,0.03532963991165161,0.9113059639930725,0.053364355117082596
"Già so che mi farà una domanda perfida, una domanda fatta per mettermi in imbarazzo.",0.8841539621353149,0.11352084577083588,0.002325166016817093
"«Quante volte sei andata a letto con Caleb?» dice infine, sistemando la gonna sulle sue gambe.",0.0003919918672181666,0.9978435039520264,0.0017645531333982944
Immediatamente il mio viso diventa rosso e il mio cuore accellera.,0.0032407823018729687,0.15993797779083252,0.8368213176727295
"Gli occhi dei ragazzi mi scrutano curiosi, mentre io vorrei solamente sotterrarmi e non tornare più su.",0.027058079838752747,0.7795912623405457,0.1933506727218628
"«Forza, Allison.» mi incita Ronnie.",0.00020000297809019685,0.9797582626342773,0.020041774958372116
Le sue parole mi rimbombano nella testa forti e chiare e la vista mi si appanna leggermente.,0.00043013496906496584,0.00490251649171114,0.9946674108505249
«Non voglio più giocare.,0.18277186155319214,0.8148737549781799,0.0023544009309262037
"» dico, alzandomi ed allontanandomi.",0.0005779948551207781,0.9964119791984558,0.0030100212898105383
"Sento la mano di Trevor sfiorarmi il polso, ma non fa in tempo ad afferrarlo.",0.7768715023994446,0.2150486707687378,0.008079818449914455
"Sento in lontananza la risata di Ronnie, come se intorno a me non ci fosse più nulla se non la sua stupida ed odiosa voce.",0.5329994559288025,0.3411681354045868,0.1258324235677719
Mi dirigo con passo svelto verso quella che credo sia la cucina e mi verso qualcosa in un bicchiere.,0.0021855251397937536,0.48464465141296387,0.5131698250770569
"Non ho voglia di piangere, tantomeno di pensare a Caleb o stare dietro agli stupidi giochi di Ronnie.",0.7216784954071045,0.15060760080814362,0.1277139037847519
"Mando giù il liquido in fretta, sento la gola bruciare a causa dell‘alcool e i muscoli rilassarsi immediatamente.",0.012393627315759659,0.11918795853853226,0.8684183955192566
"«Hey bellezza.» mi sussurra un ragazzo all‘orecchio, appoggiando una mano sul mio fianco.",0.0015724865952506661,0.2588101625442505,0.7396174073219299
"Sento dall‘alito e dal suo tono di voce che è ubriaco, ubriaco marcio, così lo spintono un pò e me ne vado lasciandolo in cucina.",0.8489119410514832,0.14577028155326843,0.005317793693393469
"Non appena esco sbatto contro una ragazza, la guardo dritta negli occhi e dietro di lei spunta Lydia.",0.0018253183225169778,0.8477747440338135,0.15039995312690735
«Allie!» mi saluta la mia amica.,0.0002539592969696969,0.9852900505065918,0.014455930329859257
La ragazza di cui tanto parlava è davanti ai miei occhi ed è come in foto: bellissima.,0.00011165365867782384,0.0021894890815019608,0.9976988434791565
Le porgo la mano e mi presento.,0.000700599339324981,0.8023557662963867,0.19694359600543976
«Phil.,0.0003332892374601215,0.9971567392349243,0.002509931568056345
Mi chiamo Phil.» stringe la mia mano e mi sorride.,0.0001911867584567517,0.06130662560462952,0.9385022521018982
«Come va la serata tesoro?» mi chiede poi Lydia.,0.00027081998996436596,0.9909307360649109,0.008798419497907162
"«Tutto okay.» le dico, per non farla preoccupare.",0.0006408814224414527,0.9488705992698669,0.05048847943544388
"Caleb‘s PovÈ sabato, il cielo è scuro e c‘è qualche pozza di luce qua e là nell‘infinito blu.",0.09105998277664185,0.857185959815979,0.05175400897860527
"Sono in spiaggia, seduto sulla sabbia morbida, con il mare davante ai miei occhi che placido mormora, quasi come volesse dire qualcosa.",0.005545501597225666,0.8154991269111633,0.1789553463459015
"Le onde si schiantano sulle rocce e le corrodono, lentamente, come il dolore sta corrodendo me.",0.9301846623420715,0.06202826276421547,0.007787133101373911
"Alcuni schizzi arrivano fino ai gabbiani appollaiati sul piccolo recinto bianco di fianco alla baita, facendoli sussultare, facendoli scappare via.",0.3756711781024933,0.6193172335624695,0.0050115156918764114
Il rumore delle loro ali si disperde per la spiaggia vuota.,0.5963879227638245,0.38452449440956116,0.0190876517444849
"Il mare riflette il chiarore della luna, creando uno specchio perfetto.",0.00012665327813010663,0.006799848284572363,0.9930735230445862
"Io sono qui, da solo, mentre tutti gli altri festeggiano, si divertono.",0.00010346699127694592,0.024590782821178436,0.9753057956695557
"Sono qui, da solo, a combattere i miei demoni, a combattere contro i miei pensieri.",0.004281302448362112,0.9811493158340454,0.014569338411092758
Dentro di me c‘è una guerra mentre all‘apparenza sono solo un ragazzo seduto che si gode il rumore del mare.,0.0020288056693971157,0.21399368345737457,0.7839775085449219
"Nella spiaggia riecheggia la suoneria insistente del mio telefono, che giace lì, sopra alla mia giacca, con lo schermo rivolto verso il basso.",0.07238501310348511,0.9191959500312805,0.008418982848525047
Sbuffo e decido di vedere chi è.«Bryan.» dico secco.,0.036701641976833344,0.9578109383583069,0.005487335380166769
"«Ciao Caleb, ti disturbo?» mi chiede.",0.009571649134159088,0.9898327589035034,0.0005955847445875406
"«Sì, mi disturbi.",0.05661585554480553,0.9406499266624451,0.0027341649401932955
"Cosa vuoi?» sbuffo, sperando che questa conversazione finisca al più presto.",0.033708106726408005,0.9627487659454346,0.0035431396681815386
«C‘è stato un problema.»,0.026214195415377617,0.9734306931495667,0.0003550390247255564
«Che tipo di problema?» lo incalzo.,0.003838213160634041,0.9952919483184814,0.0008697871235199273
«Siamo ad una festa e Cole è piombato addosso a Trevor.» mi dice.,0.0047898003831505775,0.9942360520362854,0.0009741766843944788
«Perché?,0.00047116560745052993,0.9973021745681763,0.00222659669816494
Lui non c‘entra niente con il patto.»,0.01139570027589798,0.9874268770217896,0.0011774953454732895
«Pensava fossi tu e gli è saltato addosso.» continua.,0.11474336683750153,0.8811250329017639,0.0041315932758152485
"«Bryan, dimmi cosa è successo.",0.0003019623691216111,0.9987145662307739,0.0009834850206971169
