"","frasi","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"4310","Mi chiamo Phil.» stringe la mia mano e mi sorride.",0,0,0,0,0,0,0,0,0,0
"4311","«Come va la serata tesoro?» mi chiede poi Lydia.",0,1,0,0,1,0,0,1,0,1
"4312","«Tutto okay.» le dico, per non farla preoccupare.",0,0,0,0,0,0,0,0,0,0
"4313","Caleb‘s PovÈ sabato, il cielo è scuro e c‘è qualche pozza di luce qua e là nell‘infinito blu.",1,1,0,1,2,2,0,2,1,4
"4314","Sono in spiaggia, seduto sulla sabbia morbida, con il mare davante ai miei occhi che placido mormora, quasi come volesse dire qualcosa.",0,0,0,0,1,0,0,0,0,1
"4315","Le onde si schiantano sulle rocce e le corrodono, lentamente, come il dolore sta corrodendo me.",0,0,0,1,0,4,0,0,4,0
"4316","Alcuni schizzi arrivano fino ai gabbiani appollaiati sul piccolo recinto bianco di fianco alla baita, facendoli sussultare, facendoli scappare via.",0,1,0,0,1,0,0,1,2,1
"4317","Il rumore delle loro ali si disperde per la spiaggia vuota.",0,0,0,0,1,0,0,0,1,0
"4318","Il mare riflette il chiarore della luna, creando uno specchio perfetto.",0,1,0,0,1,0,0,1,0,2
"4319","Io sono qui, da solo, mentre tutti gli altri festeggiano, si divertono.",0,0,0,0,0,0,0,0,0,0
"4320","Sono qui, da solo, a combattere i miei demoni, a combattere contro i miei pensieri.",1,0,0,0,0,0,0,0,1,0
"4321","Dentro di me c‘è una guerra mentre all‘apparenza sono solo un ragazzo seduto che si gode il rumore del mare.",1,0,1,2,0,1,0,0,5,1
"4322","Nella spiaggia riecheggia la suoneria insistente del mio telefono, che giace lì, sopra alla mia giacca, con lo schermo rivolto verso il basso.",1,0,0,0,1,0,0,0,1,0
"4323","Sbuffo e decido di vedere chi è.«Bryan.» dico secco.",0,0,1,0,0,0,0,0,1,0
"4324","«Ciao Caleb, ti disturbo?» mi chiede.",1,0,0,2,0,1,1,0,2,0
"4325","«Sì, mi disturbi.",0,0,0,0,0,0,0,0,0,0
"4326","Cosa vuoi?» sbuffo, sperando che questa conversazione finisca al più presto.",0,0,0,0,1,0,1,0,0,1
"4327","«C‘è stato un problema.»",0,0,0,1,0,1,0,0,1,0
"4328","«Che tipo di problema?» lo incalzo.",0,0,0,1,1,1,0,1,1,1
"4329","«Siamo ad una festa e Cole è piombato addosso a Trevor.» mi dice.",0,1,0,0,1,0,1,0,0,1
"4330","«Perché?",0,0,0,0,0,0,0,0,0,0
"4331","Lui non c‘entra niente con il patto.»",0,0,0,0,0,0,0,1,0,1
"4332","«Pensava fossi tu e gli è saltato addosso.» continua.",0,0,0,0,0,0,0,0,0,0
"4333","«Bryan, dimmi cosa è successo.",0,1,0,0,1,0,0,0,0,1
"4334","» ringhio, stringendo il telefono tra le mani.",0,0,0,0,0,1,0,0,1,0
"4335","Perché è così intimorito?",0,0,0,0,0,0,0,0,0,0
"4336","Cole, per aver attaccato Trevor, deve aver visto qualcosa che io non avrei dovuto fare.",1,1,1,1,0,1,0,1,1,0
"4337","Il suo silenzio mi fa innervosire, lo sento sospirare ma non ottengo nessuna risposta.",0,0,0,0,0,0,0,0,0,1
"4338","«Bryan!» urlo.",2,0,1,1,0,1,2,0,1,0
"4339","«Dimmi cos‘ha fatto o giuro che ti raggiungo e ti ammazzo di botte.» «Trevor ha baciato Allie.» dice tutto d‘un fiato.",0,0,0,0,0,0,0,1,0,0
"4340","Le mie orecchie cominciano a fischiare per la rabbia e attacco il telefono.",2,0,0,1,0,0,0,0,3,0
"4341","Mi alzo e raggiungo di fretta la mia macchina, con gli occhi iniettati di sangue.",0,2,0,0,0,0,0,1,0,0
"4342","Mi sto dirigendo verso quella maledetta casa e sinceramente non so se mi spinge il fatto di andare a controllare che Cole se ne sia andato o il fastidio che Trevor abbia appena baciato Allie.",2,0,1,0,0,0,0,1,2,0
"4343","Passo con il rosso, supero il limite di velocità, ma in meno di dieci minuti sono arrivato alla festa.",0,2,0,1,1,0,1,0,2,1
"4344","Scendo dalla macchina come una furia ed entro in casa alla ricerca di Trevor.",1,2,0,1,0,1,0,1,1,1
"4345","Lo vedo seduto su una poltrona, circondato da Ronnie, Liam e Bryan, e non appena sono alle sue spalle lo prendo per il colletto.",0,0,0,0,0,0,0,0,0,0
"4346","Alzo un pugno, caricando tutta l‘energia che ho in corpo, ma prima di creare un danno irreparabile Bryan mi ferma.",2,0,1,3,1,3,1,0,4,1
"4347","«Amico, che fai?",0,0,0,0,1,0,0,1,0,1
"4348","Non vedi che è già malconcio?» esclama, separandoci.",0,0,0,1,0,1,0,0,1,0
"4349","E lo è davvero.",0,0,0,0,0,0,0,0,0,0
"4350","Il naso ha smesso di colare da poco mentre il labbro è ancora gonfio.",0,0,2,0,0,0,0,0,4,1
"4351","«Tu.» parlo con Trevor.",0,0,0,0,0,0,0,0,0,0
"4352","«Se sarò nei guai è solo per colpa tua perché non riesci a tenere a freno i tuoi cazzo di ormoni.",2,0,3,1,0,1,1,0,3,0
"4353","E adesso dimmi dov‘è Allie.» sputo acido.",0,0,1,0,0,0,0,0,1,0
"4354","«Dov‘è Allie?",0,0,0,0,0,0,0,0,0,0
"4355","Ora ti interessa dov‘è, dopo averle spezzato il cuore.",0,0,0,0,0,0,0,0,0,0
"4356","Lascia che ti ricordi che c‘è un patto e che se la vedrai le farai solo del male.» mi dice.",4,0,2,4,0,5,0,1,6,1
"4357","«Smettila Trevor.» ringhio tra i denti, spintonandolo per le spalle.",0,0,0,0,0,1,0,0,1,0
"4358","«Stalle lontano, Caleb.",0,0,0,0,0,0,0,0,0,0
"4359","Manca poco alla fine del patto.» mi dice, per poi voltarsi e tornare a sedere.",0,0,0,0,0,0,0,1,0,1
"4360","Ronnie mi guarda con un cipiglio sul viso, con aria cupa, triste e arrabbiata.",0,0,1,1,0,3,0,0,3,0
"4361","È meglio che me ne vado se non voglio creare scompiglio.",0,0,0,0,1,0,0,0,0,1
"4362","Esco dalla casa senza neanche salutarli e torno in macchina, accendendomi una sigaretta.",0,0,0,0,0,0,0,1,1,0
"4363","È quasi tutto finito, è quasi tutto finito, è quasi tutto finito...",0,0,0,0,0,0,0,0,0,0
"4364","Questo è quello che mi ripeto ogni volta che la mia mente pensa ad Allie.",0,0,0,0,0,0,0,0,0,1
"4365","Metto in moto e parto, dirigendomi il più lontano possibile da questa città, il più lontano possibile dai miei problemi, il più lontano possibile da mio padre, il più lontano possibile da Allie.",0,0,0,0,0,0,0,1,0,0
"4366","Rimango chiusa in cucina il più possibile e servo i tavoli solo nell‘ala destra del locale, lasciando la sinistra a Sean.",0,0,0,0,0,0,0,0,0,0
"4367","«Ragazzo, grazie mille.",0,0,1,0,0,0,0,0,1,0
"4368","Puoi tornare a casa.» gli dice Den, appoggiandogli una mano sulla spalla.",0,0,0,0,0,0,0,1,0,1
"4369","«Buonanotte ragazzi.» ci saluta e se ne va.",0,0,0,0,0,0,0,0,0,0
"4370","L‘aria è decisamente cambiata e ci sono molte meno persone rispetto a prima.",0,1,0,0,1,0,0,1,0,1
"4371","Den si appoggia al bancone della cucina con le braccia incrociate.",0,0,0,0,0,0,0,0,0,0
"4372","«Certo che anche oggi è stata una lunga serata, eh?» mi dice, sospirando.",0,0,0,0,0,0,0,0,0,0
"4373","«Già.» rispondo, giocando con una ciocca di capelli che non sono riuscita a prendere nella coda.",0,0,0,0,0,0,0,0,0,0
"4374","«E bene...",0,0,0,0,0,0,0,0,0,0
"4375","torniamo a lavoro, dai.» dice, girandosi nuovamente verso i fornelli.",0,1,0,0,1,0,1,1,0,3
"4376","Den, dopo aver servito un tavolo, torna in cucina, si dirige verso il frigo e posa sul bancone una cola, poi comincia a preparare dei pancakes.",0,1,0,0,0,0,0,0,1,1
"4377","«Fammi un favore, Allie.",0,0,0,0,0,0,0,0,0,0
"4378","Porteresti quella Cola al tavolo cinque?»",0,0,0,0,0,0,0,0,0,0
"4379","Ed eccoci di nuovo.",0,0,0,0,0,0,0,0,0,0
"4380","Quel maledetto tavolo.",3,0,0,2,0,2,0,0,3,0
"4381","«Non è che potresti farlo tu?» dico, dondolandomi sui talloni.",0,0,0,0,0,0,0,0,0,0
"4382","«Ho da fare Allie, non vedi?",0,0,0,0,0,0,0,0,0,0
"4383","Devo pensare ai pancakes.» ribatte, guardandomi storto.",0,0,0,0,0,0,0,0,2,0
"4384","Sbuffo e afferro la lattina, dirigendomi verso il tavolo cinque.",0,0,0,0,0,0,0,0,0,0
"4385","Vedo il loro gruppo in lontananza e il cuore comincia a palpitare forte nel petto, ma nonostante questo decido di assumere lo sguardo più disinvolto possibile.",0,1,0,0,1,0,0,2,1,2
"4386","Bum, bum, bum.",0,0,0,0,0,0,0,0,0,0
"4387","Arrivo al loro tavolo e appoggio la lattina davanti ai loro occhi.",0,2,0,0,0,0,0,0,0,0
"4388","Caleb non mi guarda, tiene gli occhi fissi sulle sue mani che tiene in grembo, mentre Trevor e gli altri mi guardano intenta ad aprire la lattina con il cavatappi.",0,0,0,0,0,0,0,0,0,1
"4389","«Allie, che piacere vederti.",0,0,0,0,0,0,0,0,0,0
"4390","Non sapevo lavorassi anche di lunedì.» mi dice Trevor, prendendo la sua Cola.",0,0,0,0,0,0,0,0,0,0
"4391","«Sono venuta a dare una mano.» rispondo, portando nervosamente la ciocca fuori dalla coda dietro l‘orecchio.",0,0,0,0,0,0,0,0,0,1
"4392","Faccio per andarmene ma il mio amico mi richiama.",0,0,0,0,1,0,0,1,0,1
"4393","«Vuoi restare un pò con noi?» mi dice, facendomi spazio.",0,0,0,0,0,0,0,0,0,0
"4394","E non appena quelle parole escono dalla sua bocca, Caleb gli lancia un‘occhiataccia e si alza per andarsene.",2,1,0,1,0,0,1,0,2,0
"4395","Anche Bryan fa per alzarsi, ma lo fermo.",0,0,0,0,0,0,1,0,0,0
"4396","«Ci penso io.» Seguo Caleb con passo deciso fino alla porta in vetro, che quasi non mi sbatte in faccia.",0,0,0,0,0,0,0,0,0,0
"4397","«Hey.» lo chiamo.",0,0,0,0,0,0,0,0,0,0
"4398","«Hey!»",0,0,0,0,0,0,0,0,0,0
"4399","«Che cazzo vuoi, Allie?» mi dice infastidito.",1,0,1,1,0,0,1,0,1,0
"4400","Io lascio cadere le braccia lungo i fianchi e faccio una smorfia.",0,1,0,0,0,1,0,0,1,0
"4401","«Perché fai così?",0,0,0,0,0,0,0,0,0,0
"4402","Me lo vuoi spiegare?",0,0,0,0,0,0,0,1,0,1
"4403","Mi eviti in tutti i modi, non mi guardi neanche in faccia quando ti parlo!» dico, cercando di far voltare il suo viso con le dita, ma lui prontamente si scansa.",0,0,0,0,0,0,0,0,0,1
"4404","«Sono io il problema?",0,0,0,1,0,1,0,0,1,0
"4405","Fino a qualche settimana fa sembrava andare tutto così bene e poi...",0,0,0,0,0,0,0,0,0,0
"4406","hai cominciato ad evitarmi.",0,0,0,0,0,0,0,0,0,0
"4407","Cosa dovrei pensare, Caleb?",0,0,0,0,0,0,0,0,0,0
"4408","Cosa dovrei pensare?» mi sfogo, con la voce quasi incrinata e piena di rabbia.",2,0,0,1,1,1,1,0,3,1
"4409","«Caleb...» mi avvicino verso di lui ma mi spinge indietro.",0,0,1,0,0,0,0,0,1,0
"4410","«Devi starmi lontana, cazzo!",1,0,1,1,0,0,1,0,1,0
"4411","Io, io... io non posso.» dice, mettendosi nervosamente le mani tra i capelli.",0,0,0,0,0,1,0,0,1,0
"4412","«Tu non puoi cosa?»",0,0,0,0,0,0,0,0,0,0
"4413","«Allie, ascolta, è solo per poco.",0,0,0,0,0,0,0,0,0,0
"4414","Manca poco tempo.",0,1,0,0,0,0,0,0,0,0
"4415","Tu fai quello che ti dico, perfavore, o potrei fare cose di cui potrei pentirmene.» si mette di profilo, continuando a non guardarmi.",0,0,0,0,0,0,0,0,0,0
"4416","«Ma cosa...» singhiozzo, mentre il dolore prende il sopravvento e i miei occhi si riempono di lacrime.",0,0,0,1,0,4,0,0,4,0
"4417","«Rientra, Allie.",0,0,0,0,0,0,0,0,0,0
"4418","Allontanati da me.» quasi sussurra.",0,0,0,0,0,0,0,0,0,0
"4419","E mi pare di aver sentito la sua voce spezzarsi, esitare, crinarsi.",0,0,0,0,0,0,0,0,0,0
"4420","Faccio ciò che mi dice con le guance rigate dalle lacrime e un dolore che mi lacera il petto.",0,0,0,1,0,4,0,0,4,0
"4421","Mi chiudo in bagno e aspetto qualche minuto prima di presentarmi nuovamente davanti a Den, che avrà assistito a tutta la scena.",0,0,0,0,0,0,0,0,0,1
"4422","Torno in cucina con gli occhi gonfi, i capelli arruffati e il viso pallido.",0,0,0,1,0,1,0,0,1,0
"4423","Appena lo raggiungo mi tiene stretta tra le braccia mentre io non posso far altro che mandare indietro per l‘ennesima volta le lacrime, causate dal dolore che Caleb mi fa provare.",0,0,1,1,0,5,0,0,6,0
"4424","Come potevo fingere che stesse andando tutto bene, se dentro di me c‘è ancora questa ferita aperta?",2,0,0,2,0,2,0,0,3,1
"4425","Come potevo fingere di essere andata avanti, se il mio cuore batte ancora per lui?",0,0,0,0,0,0,0,0,1,3
"4426","Come potevo fingere di averlo lasciato andare, se nonostante mi stesse urlando contro io avevo solamente la voglia di stringerlo tra le braccia?",2,0,1,1,0,1,0,0,4,0
"4427","Allie‘s PovHo pensato di essere in un film, con Caleb.",0,0,0,0,0,0,0,0,0,0
"4428","Ho vissuto quelle cose sdolcinate che solo nei film si possono vedere, il mio ""per sempre felici e contenti"", il mio principe azzurro.",0,0,0,0,0,0,0,0,0,1
"4429","Ho detto che le sue braccia sono la mia casa, e continuo a pensarlo nonostante mi abbia spezzato il cuore svariate volte.",0,0,0,0,0,0,0,1,0,0
"4430","Darei la vita per lui, nonostante non faccia altro che farmi star male.",4,0,2,4,0,5,0,0,6,0
"4431","Una povera ragazza come me, si merita davvero di trovarsi in una situazione del genere?",0,0,0,0,0,0,0,0,0,0
"4432","Ho davvero bisogno di morire ora, a causa di un ragazzo?",1,0,2,2,0,2,1,0,3,0
"4433","Cosa ho fatto di male per ritrovarmi qui, con una pistola puntata contro, con un proiettile che sta per perforarmi il cuore?",6,0,2,5,0,5,0,1,9,0
"4434","Lo stesso cuore con cui ho amato, con cui ho pianto, con cui ho sofferto, con cui ho riso.",0,1,0,0,1,1,1,0,1,1
"4435","Ha ragione Ronnie, nessuno riuscirà a salvarmi ora.",0,0,0,0,0,0,0,0,0,0
"4436","Sento lo sparo della pistola rimbombarmi nelle orecchie.",1,0,0,1,0,0,0,0,2,0
"4437","Boom.",0,0,0,0,0,0,0,0,0,0
"4438","Apro gli occhi, non sento nessun dolore.",0,0,0,1,0,4,0,0,4,0
"4439","Sento un urlo, una voce, simile a quella di Caleb.",2,0,1,1,0,1,2,1,1,0
"4440","Un ""No!"", l‘urlo più forte che abbia mai sentito, così forte che sento ancora il suo eco nelle orecchie.",2,0,1,1,0,1,2,1,2,2
"4441","Che fossi in paradiso?",0,0,0,0,0,0,0,0,0,0
"4442","Che la mia anima fosse appena uscita dal mio corpo?",0,0,0,0,0,0,0,0,0,0
"4443","No, no, non voglio vedere uno spettacolo del genere...",0,0,0,0,0,0,0,1,1,0
"4444","E invece vedo le mie mani, alzo lo sguardo e noto che ora Ronnie punta la pistola contro di lui.",2,0,0,2,0,0,0,0,3,1
"4445","Proprio contro Caleb.",1,0,0,0,0,0,0,0,1,0
"4446","Ha irrotto in casa di Ronnie, sfondando la porta, e il suo urlo l‘ha fatta distrarre, lasciando un buco nel muro alle mie spalle.",2,0,1,1,0,1,2,0,2,0
"4447","Un buco che sarebbe dovuto stare sul mio corpo.",1,1,1,1,0,1,0,1,1,0
"4448","«Ronnie, cosa cazzo stai facendo?» dice, calmo, alzando lentamente le mani in alto.",1,0,1,1,0,0,1,0,2,0
"4449","«Caleb, arrivi nel momento giusto.",0,0,0,0,0,0,0,0,0,1
"4450","Stavo dando una lezione alla tua amichetta.»",0,1,0,0,0,0,0,1,0,1
"4451","Ronnie punta nuovamente la pistola contro di me mentre mi guarda con un sorriso inquietante sul viso.",2,1,0,2,2,0,2,2,3,2
"4452","«Non risolverai niente se la uccidi.» dice Caleb, avvicinandosi a lei di soppiatto.",0,0,0,0,0,0,0,0,0,0
"4453","«Oh, e invece risolverei un sacco di problemi.",0,0,0,0,0,0,0,0,0,0
"4454","» dice, sistemando meglio la pistola sulle mani e mettendo una gamba davanti all‘altra, puntandomi.",1,0,0,1,0,0,0,0,2,0
"4455","Incomincio a piangere, a tremare, presa da un‘attacco d‘ansia.",2,1,0,2,0,4,0,0,5,0
"4456","«Smettila di frignare!» mi ordina la ragazza che ho di fronte.",0,0,0,0,0,0,0,0,0,0
"4457","Ma le sue parole fanno sì che io pianga ancora di più, forse dettata dalla paura.",3,1,0,2,0,0,1,0,3,1
"4458","Anzi, sicuramente dettata dalla paura.",2,1,0,2,0,0,1,1,2,0
"4459","«Uccidimi, Veronica.",0,0,0,0,0,0,0,0,0,0
"4460","Metti fine a questa tortura, per favore.» piagnucolo, supplicandole davvero di fare presto.",1,1,1,1,1,1,1,0,1,1
"4461","Cosa posso fare?",0,0,0,0,0,0,0,0,0,0
"4462","Rischiare che uccida Caleb?",0,0,0,0,0,0,0,0,0,0
"4463","E come già detto prima, darei la mia vita per lui.",0,0,0,0,0,0,0,1,0,0
"4464","Non posso permetterlo.",0,0,0,0,0,0,0,0,0,0
"4465","Caleb si porta un dito alla bocca, cercando di non farsi vedere da Ronnie, dicendomi di stare zitta, di non peggiorare la situazione.",0,0,0,0,0,0,1,0,0,0
"4466","Io lo guardo con gli occhi colmi di lacrime, mentre faccio ""no"" con la testa.",0,0,0,0,0,0,0,0,1,0
"4467","«Vedi, Cal.",0,0,0,0,0,0,0,0,0,0
"4468","Ha capito a chi appartieni.» cinguetta lei.",0,0,0,0,0,0,0,0,0,0
"4469","«Spara me, Ronnie.",0,0,0,0,0,0,0,0,0,0
"4470","Spara me, ma non a lei.» dice.",0,0,0,0,0,0,0,0,0,0
"4471","«No!» urlo io.",2,0,1,1,0,1,2,0,2,0
"4472","«Stai zitta!» urla a sua volta Ronnie, sparando un altro colpo verso il muro.",1,0,0,0,0,0,0,0,1,0
"4473","E io grido, continuando a piangere, continuando a supplicare Caleb di non farlo.",1,0,1,0,0,3,0,0,4,0
"4474","«Tu stai dando la vita per lei?",0,0,0,0,0,0,0,0,0,0
"4475","Ma no, tesoro caro.",0,1,0,0,2,0,0,2,1,3
"4476","È ora che lei ripaghi il male che mi ha fatto.» si gira verso di me e carica la pistola, mirandomi.",5,0,2,5,0,5,0,1,8,0
"4477","Sorrido debolmente a Caleb, che mi guarda con gli occhi colmi di terrore.",0,1,0,2,0,0,0,0,2,0
"4478","«Ti amo, Caleb.",0,0,0,0,0,0,0,0,0,0
"4479","Ti amo.» riesco semplicemente a dire, prima che Ronnie provi a spararmi.",0,0,0,0,0,0,0,0,0,0
"4480","Quando vedo che il dito di Ronnie si muove sul grilletto, capisco che è veramente fatta.",0,0,0,0,0,0,0,0,0,0
"4481","Chiudo gli occhi, cerco di rannicchiarmi per quel che posso mentre Ronnie sta per porre fine alla mia vita.",0,0,0,0,0,0,0,0,0,0
"4482","Ma sento solo un gran tonfo.",1,0,0,0,0,0,0,0,1,0
"4483","Riapro gli occhi: Caleb è sopra a Ronnie mentre la pistola scivola via, lontana da loro.",1,0,0,1,0,0,0,0,2,0
"4484","«No! No!» urla Ronnie, dimenandosi sotto il corpo di Caleb.",0,0,0,0,0,0,0,0,1,0
"4485","«Lasciami andare, brutto stronzo.» sbraita impazzita, cercando di colpirlo.",1,0,2,1,0,1,0,0,2,0
"4486","Io ricomincio a piangere, mentre il mio corpo trema a causa della paura.",3,1,1,3,0,4,2,0,6,0
"4487","E come in un film, vedo entrare a rallentatore la polizia, vedo le luci blu nel parcheggio, sento le sirene.",0,0,0,1,0,1,0,1,0,1
"4488","I poliziotti aiutano Caleb a tenerla ferma, per poi bloccarle i polsi.",0,0,0,0,0,0,0,0,0,0
"4489","«Tu hai detto di amarmi, poco fa.» dice.",0,0,0,0,0,0,0,1,0,0
"4490","«Anzi, lo hai urlato.» continua.",0,0,0,0,0,0,0,0,0,0
"4491","D‘improvviso il mio viso si tinge di rosso e il mio cuore accellera.",0,0,0,0,0,0,1,0,0,0
"4492","Averlo così vicino, con i suoi occhi che mi scrutano, così scuri che mi ci perdo, non è d‘aiuto.",0,1,0,0,0,0,0,1,0,2
"4493","La voglia di premere le labbra contro le sue è tanta, data la vicinanza, ma non posso.",1,0,0,0,1,0,0,1,1,1
"4494","Mi sono ripromessa che non l‘avrei fatto.",0,0,0,0,0,0,0,1,0,0
"4495","Forse ho sbagliato a farlo entrare in casa.",0,0,0,1,0,0,0,0,2,0
"4496","«Anche tu lo hai detto.» dico.",0,0,0,0,0,0,0,1,0,0
"4497","«Lo so.",0,0,0,0,0,0,0,0,0,0
"4498","È questo il punto, Allie...» sospira, socchiudendo gli occhi.",0,0,0,0,0,0,0,0,0,0
"4499","«È la prima volta che lo dico a qualcuno.»",0,0,0,0,0,0,0,0,0,0
"4500","Era la sua prima volta e quella sono stata io.",0,0,0,0,0,0,0,0,0,0
"4501","Ma chi mi dice che le sue parole non mi stiano alludendo?",1,0,0,0,0,0,0,0,1,0
"4502","E se tutto questo fosse una finzione, solo un stupido gioco per spezzarmi il cuore?",1,1,1,0,0,0,1,0,4,0
"4503","Forse dovrei semplicemente mettermi il cuore in pace e non farmi troppi film.",0,1,0,0,1,0,0,1,0,1
"4504","«Dovrei sentirmi onorata?» ridacchio.",0,0,0,0,0,0,0,0,0,0
"4505","Lui con un gesto veloce si tira su con i gomiti e si posiziona sopra di me, tenendosi sulle braccia e trovandomi il suo corpo sopra, con il petto che si alza e si abbassa toccando il mio.",0,0,0,0,0,0,1,0,0,2
"4506","«Sì, dovresti.» dice, a pochi centimetri dalle mie labbra.",0,0,0,0,0,0,0,0,0,0
"4507","Il mio fiato si fa istantaneamente più corto e ansimante mentre i suoi occhi sono fissi sulle mie labbra.",0,0,0,1,0,0,0,0,1,0
"4508","Si rende conto di quello che sta facendo, spalancando leggermente gli occhi e scuotendo la testa.",0,0,0,0,0,0,0,1,0,0
"4509","«Scusa Allie, io...» dice quasi imbarazzato, non spostandosi.",0,0,0,0,0,0,0,0,1,1
